order_number,booked_at,click_id,state,price_amount,price_currency,profit_amount,profit_currency
40879122,2025-09-15T16:59:52.388Z,3174029572121474304,paid,67056,rub,2682.24,rub
40880260,2025-09-15T22:31:58.419Z,3174199277503444416,cancelled,39158,rub,0,rub
40876569,2025-09-15T08:06:01.991Z,3173760496699033856,cancelled,450664,rub,11266.6,rub
40876815,2025-09-15T09:03:29.604Z,3173789420032118176,cancelled,9401,rub,235.03,rub
40878764,2025-09-15T15:34:39.279Z,3173989315013497856,cancelled,16292,rub,407.3,rub
40878975,2025-09-15T16:23:04.804Z,3174013569014968448,paid,9208,rub,414.36,rub
40875809,2025-09-15T03:33:19.756Z,3173625139384857472,paid,22306,rub,1003.77,rub
40878043,2025-09-15T12:50:45.187Z,3173906041623105824,cancelled,18135,rub,453.38,rub
40879813,2025-09-15T19:27:57.445Z,3174105827024262464,paid,10740,rub,268.5,rub
40879902,2025-09-15T19:54:14.922Z,3174118733057125600,cancelled,117847,rub,2946.18,rub
40878760,2025-09-15T15:33:00.566Z,3173988426963784384,cancelled,35158,rub,878.95,rub
40876979,2025-09-15T09:43:39.307Z,3173811975487344832,paid,14035,rub,561.4,rub
40878429,2025-09-15T14:20:44.416Z,3173950799667586528,paid,36092,rub,1443.68,rub
40877109,2025-09-15T10:07:29.680Z,3173823368533165024,cancelled,14444,rub,0,rub
40876976,2025-09-15T09:42:12.586Z,3173809716269174176,paid,206460,rub,9290.7,rub
40878609,2025-09-15T14:58:40.960Z,3173967345618961248,paid,25910,rub,1165.95,rub
40876864,2025-09-15T09:15:32.095Z,3173797182243456576,paid,21888,rub,984.96,rub
40876422,2025-09-15T07:38:38.465Z,3173749473280496576,cancelled,21198,rub,529.95,rub
40878477,2025-09-15T14:31:36.098Z,3173957429312393920,cancelled,88785,rub,2219.63,rub
40876697,2025-09-15T08:41:02.169Z,3173778408060601920,cancelled,180934,rub,4523.35,rub
40877997,2025-09-15T12:44:58.018Z,3173903762042307424,cancelled,39446,rub,986.15,rub
40875721,2025-09-15T01:18:46.995Z,3173557672117968128,paid,35154,rub,878.85,rub
40879119,2025-09-15T16:59:40.145Z,3174029570989371520,paid,31342,rub,783.55,rub
40876238,2025-09-15T06:48:56.630Z,3173723365607852288,paid,22106,rub,552.65,rub
40879754,2025-09-15T19:13:37.059Z,3174097599770948960,cancelled,14773,rub,369.33,rub
40876902,2025-09-15T09:27:04.770Z,3173803393203163328,cancelled,24214,rub,605.35,rub
40878924,2025-09-15T16:08:40.002Z,3174004239976543488,cancelled,41091,rub,1027.28,rub
40879501,2025-09-15T18:11:01.481Z,3174061941587256192,cancelled,49510,rub,1237.75,rub
40880291,2025-09-15T23:12:00.458Z,3174219392177233536,cancelled,5878,rub,146.95,rub
40877961,2025-09-15T12:39:18.121Z,3173901084015379488,paid,9260,rub,416.7,rub
40878849,2025-09-15T15:54:18.107Z,3173997820963230400,cancelled,19579,rub,489.48,rub
40879535,2025-09-15T18:20:30.823Z,3174072391386006176,cancelled,5938,rub,148.45,rub
40876098,2025-09-15T05:53:41.232Z,3173696316667097760,paid,10677,rub,427.08,rub
40878767,2025-09-15T15:36:19.428Z,3173985433428567936,paid,92158,rub,4147.11,rub
40878611,2025-09-15T14:58:58.565Z,3173971068165591744,cancelled,234812,rub,5870.3,rub
40879083,2025-09-15T16:54:52.150Z,3174028318871827712,cancelled,6607,rub,165.18,rub
40879536,2025-09-15T18:20:48.748Z,3174071250021255296,cancelled,51194,rub,1279.85,rub
40880151,2025-09-15T21:18:36.877Z,3174158183122862752,cancelled,15238,rub,380.95,rub
40877180,2025-09-15T10:23:47.878Z,3173832942714613952,cancelled,14772,rub,369.3,rub
40877921,2025-09-15T12:31:05.430Z,3173896800959906848,cancelled,18862,rub,471.55,rub
40879407,2025-09-15T17:50:59.780Z,3174056588521244800,cancelled,23164,rub,579.1,rub
40876854,2025-09-15T09:13:13.600Z,3173795595445978688,paid,16301,rub,407.53,rub
40876302,2025-09-15T07:03:42.123Z,3173730903150304544,cancelled,30123,rub,753.08,rub
40878447,2025-09-15T14:25:04.621Z,3173953134227657408,cancelled,51695,rub,1292.38,rub
40877346,2025-09-15T10:48:05.273Z,3173842842762134496,cancelled,15064,rub,376.6,rub
40876788,2025-09-15T08:58:03.488Z,3173789310602726816,cancelled,36662,rub,916.55,rub
40878919,2025-09-15T16:08:01.473Z,3174006139098534592,cancelled,9483,rub,237.08,rub
40876703,2025-09-15T08:42:40.748Z,3173781627947422656,cancelled,8300,rub,207.5,rub
40879377,2025-09-15T17:45:41.012Z,3174051689817442432,paid,60338,rub,2715.21,rub
40876418,2025-09-15T07:37:40.633Z,3173748043030229664,paid,5081,rub,203.24,rub
40877600,2025-09-15T11:35:46.647Z,3173867049971968320,paid,17144,rub,771.48,rub
40878527,2025-09-15T14:44:15.739Z,3173961738884256448,paid,23608,rub,944.32,rub
40879056,2025-09-15T16:46:13.767Z,3174024061444424352,paid,4267,rub,170.68,rub
40880046,2025-09-15T20:38:33.882Z,3174142237234519200,paid,21143,rub,528.58,rub
40875751,2025-09-15T02:07:28.900Z,3173579694923101056,paid,38690,rub,1741.05,rub
40877985,2025-09-15T12:43:17.451Z,3173902880955876384,paid,7359,rub,183.98,rub
40878137,2025-09-15T13:05:24.472Z,3173913631893930848,paid,5796,rub,144.9,rub
40879066,2025-09-15T16:48:37.681Z,3174024666287355136,cancelled,12616,rub,315.4,rub
40877868,2025-09-15T12:22:06.159Z,3173892315135001632,cancelled,15194,rub,379.85,rub
40876182,2025-09-15T06:29:13.799Z,3173711227149469952,paid,30537,rub,1221.48,rub
40879018,2025-09-15T16:33:09.910Z,3174018705308955904,paid,25870,rub,1164.15,rub
40880066,2025-09-15T20:49:08.425Z,3174146851396641280,cancelled,9523,rub,0,rub
40878526,2025-09-15T14:44:10.879Z,3173963106763064160,paid,41425,rub,1864.12,rub
40876745,2025-09-15T08:49:52.166Z,3173785274396296768,paid,12614,rub,315.35,rub
40877428,2025-09-15T10:59:38.162Z,3173847898964643232,paid,22186,rub,554.65,rub
40878385,2025-09-15T14:10:32.691Z,3173945977562239680,paid,9617,rub,432.76,rub
40877740,2025-09-15T11:56:17.791Z,3173877202643108832,paid,9401,rub,235.03,rub
40880256,2025-09-15T22:27:28.204Z,3174196007077090848,paid,70992,rub,3194.64,rub
40879499,2025-09-15T18:10:35.590Z,3174067732897670016,paid,18812,rub,846.54,rub
40875743,2025-09-15T01:58:06.714Z,3173578105382548352,cancelled,57016,rub,1425.4,rub
40879424,2025-09-15T17:54:40.921Z,3174058198028329856,cancelled,5502,rub,137.55,rub
40880034,2025-09-15T20:34:19.511Z,3174139071734743712,cancelled,28394,rub,709.85,rub
40878854,2025-09-15T15:55:31.051Z,3173996690657162496,paid,272668,rub,12270.06,rub
40878190,2025-09-15T13:19:16.463Z,3173920572963722976,cancelled,9429,rub,235.73,rub
40877018,2025-09-15T09:49:25.533Z,3173813138839016384,paid,401850,rub,18083.25,rub
40877472,2025-09-15T11:09:22.896Z,3173855387265356064,paid,25516,rub,637.9,rub
40879999,2025-09-15T20:20:42.540Z,3174132787356063040,paid,15893,rub,635.72,rub
40877607,2025-09-15T11:36:49.838Z,3173869409721209120,cancelled,2186,rub,54.65,rub
40878513,2025-09-15T14:40:00.731Z,3173961688804266688,paid,16292,rub,407.3,rub
40880064,2025-09-15T20:48:23.825Z,3174146940073329696,cancelled,8133,rub,0,rub
40877087,2025-09-15T10:02:16.825Z,3173821385592114240,paid,6323,rub,158.08,rub
40876399,2025-09-15T07:32:48.037Z,3173745968659154496,paid,16301,rub,407.53,rub
40879644,2025-09-15T18:51:14.457Z,3174087752654594944,cancelled,19910,rub,497.75,rub
40879372,2025-09-15T17:44:19.398Z,3174053360696296096,paid,6932,rub,311.94,rub
40877344,2025-09-15T10:47:25.089Z,3173843347910422720,cancelled,13527,rub,338.18,rub
40876417,2025-09-15T07:37:39.111Z,3173749161551207712,paid,22471,rub,1011.19,rub
40876693,2025-09-15T08:39:58.025Z,3173779389695451104,paid,26461,rub,661.53,rub
40879169,2025-09-15T17:11:43.514Z,3174034818575380608,paid,59160,rub,1479,rub
40879513,2025-09-15T18:13:47.042Z,3174069026611771104,cancelled,16318,rub,0,rub
40878655,2025-09-15T15:07:07.291Z,3173974420446286528,paid,25490,rub,1147.05,rub
40877510,2025-09-15T11:19:31.984Z,3173856709609460832,cancelled,6472,rub,161.8,rub
40879019,2025-09-15T16:34:07.616Z,3174019042783015040,cancelled,60338,rub,1508.45,rub
40875864,2025-09-15T04:02:31.686Z,3173639582112013056,paid,5101,rub,204.04,rub
40876906,2025-09-15T09:27:31.479Z,3173804504368804032,paid,8795,rub,395.77,rub
40879616,2025-09-15T18:46:20.757Z,3174079646692352896,paid,3125,rub,140.62,rub
40877307,2025-09-15T10:41:20.116Z,3173840249024910272,paid,220122,rub,9905.49,rub
40878783,2025-09-15T15:40:22.033Z,3173991356535104672,cancelled,4622,rub,0,rub
40879581,2025-09-15T18:34:18.019Z,3174079261396354080,paid,15447,rub,695.12,rub
40877081,2025-09-15T10:01:32.173Z,3173819510095343808,cancelled,10718,rub,0,rub
40879595,2025-09-15T18:40:17.761Z,3174079900521597056,paid,13370,rub,601.65,rub
40877179,2025-09-15T10:23:46.092Z,3173831552160505120,cancelled,14884,rub,372.1,rub
40878610,2025-09-15T14:58:46.336Z,3173965735041958560,cancelled,51712,rub,1292.8,rub
40877682,2025-09-15T11:48:10.558Z,3173849727896928992,paid,112802,rub,2820.05,rub
40877156,2025-09-15T10:18:27.103Z,3173829552248975552,cancelled,18146,rub,0,rub
40878901,2025-09-15T16:04:10.307Z,3174002870234157760,cancelled,27264,rub,0,rub
40878393,2025-09-15T14:12:25.347Z,3173946176898655712,paid,107107,rub,2677.68,rub
40880262,2025-09-15T22:33:08.110Z,3174198526696166944,paid,23349,rub,583.73,rub
40878142,2025-09-15T13:06:06.463Z,3173914426932631264,cancelled,11590,rub,289.75,rub
40876097,2025-09-15T05:53:41.258Z,3173695544443619712,paid,40995,rub,1024.88,rub
40877745,2025-09-15T11:57:38.160Z,3173879732179921216,paid,4731,rub,118.28,rub
40879455,2025-09-15T18:00:46.184Z,3174060680469095296,cancelled,10709,rub,0,rub
40878099,2025-09-15T12:59:15.676Z,3173910426533495456,cancelled,18135,rub,453.38,rub
40879883,2025-09-15T19:45:48.077Z,3174114354707066080,cancelled,4635,rub,115.88,rub
40875797,2025-09-15T03:21:24.158Z,3173619106896420128,paid,14057,rub,632.56,rub
40878856,2025-09-15T15:56:12.886Z,3174000191509365408,cancelled,39940,rub,998.5,rub
40878942,2025-09-15T16:12:24.738Z,3174002928097044352,cancelled,15970,rub,0,rub
40880318,2025-09-15T23:42:07.760Z,3174233887935077376,paid,48446,rub,2180.07,rub
40876246,2025-09-15T06:50:48.502Z,3173725452660872128,cancelled,34680,rub,867,rub
40879940,2025-09-15T20:05:05.651Z,3174125445053858848,cancelled,20633,rub,0,rub
40878311,2025-09-15T13:51:52.325Z,3173936114833998880,cancelled,2204,rub,55.1,rub
40878700,2025-09-15T15:18:06.671Z,3173980815508252544,cancelled,69640,rub,1741,rub
40880269,2025-09-15T22:44:48.896Z,3174204887503209120,cancelled,28394,rub,0,rub
40876217,2025-09-15T06:41:47.815Z,3173720304990669056,paid,14986,rub,374.65,rub
40876400,2025-09-15T07:32:51.024Z,3173745899026073984,cancelled,21198,rub,529.95,rub
40878784,2025-09-15T15:40:25.081Z,3173989528965097344,cancelled,20193,rub,504.83,rub
40876322,2025-09-15T07:11:20.751Z,3173732119598363296,paid,4293,rub,107.33,rub
40880117,2025-09-15T21:06:24.454Z,3174153448617402880,cancelled,242900,rub,0,rub
40879458,2025-09-15T18:01:24.313Z,3174062068397843328,paid,26698,rub,667.45,rub
40878322,2025-09-15T13:54:58.192Z,3173938151243605152,paid,7359,rub,183.98,rub
40878324,2025-09-15T13:55:19.394Z,3173936346987587904,cancelled,26346,rub,658.65,rub
40879732,2025-09-15T19:09:45.077Z,3174093951962891296,paid,56103,rub,2524.63,rub
40879517,2025-09-15T18:15:10.539Z,3174069159565009792,cancelled,56204,rub,1405.1,rub
40880116,2025-09-15T21:06:02.211Z,3174156095995075744,cancelled,5848,rub,146.2,rub
40876236,2025-09-15T06:48:36.841Z,3173724148768207520,paid,12845,rub,578.02,rub
40880017,2025-09-15T20:27:32.271Z,3174127560724796736,paid,130488,rub,5871.96,rub
40879197,2025-09-15T17:16:09.019Z,3174035110758626560,cancelled,17543,rub,438.58,rub
40879376,2025-09-15T17:45:36.084Z,3174055202699523328,paid,20647,rub,825.88,rub
40880026,2025-09-15T20:32:08.911Z,3174137273659118912,paid,51073,rub,2298.28,rub
40880294,2025-09-15T23:15:58.477Z,3174220888569222560,paid,27121,rub,678.03,rub
40876114,2025-09-15T06:00:02.766Z,3173696645582637440,paid,28846,rub,721.15,rub
40876891,2025-09-15T09:24:48.269Z,3173801054151110848,paid,15506,rub,387.65,rub
40879990,2025-09-15T20:17:07.298Z,3174128535307377824,cancelled,18534,rub,463.35,rub
40876017,2025-09-15T05:13:09.610Z,3173676465479115520,cancelled,5158,rub,128.95,rub
40876243,2025-09-15T06:49:41.826Z,3173724174237012928,cancelled,18637,rub,465.93,rub
40877220,2025-09-15T10:29:06.205Z,3173835433334272192,paid,33321,rub,1499.44,rub
40878983,2025-09-15T16:25:11.975Z,3174014102043897984,paid,20709,rub,931.9,rub
40879489,2025-09-15T18:08:00.136Z,3174066089374234336,paid,14510,rub,362.75,rub
40877401,2025-09-15T10:55:56.116Z,3173846904017514688,cancelled,53584,rub,1339.6,rub
40877407,2025-09-15T10:56:53.188Z,3173847468106597088,cancelled,10302,rub,0,rub
40878309,2025-09-15T13:51:30.162Z,3173936436243031200,paid,10512,rub,262.8,rub
40877964,2025-09-15T12:40:34.472Z,3173897470024259296,paid,373038,rub,16786.71,rub
40877931,2025-09-15T12:33:18.397Z,3173897209943868256,cancelled,8894,rub,222.35,rub
40876199,2025-09-15T06:35:42.884Z,3173715116868816576,paid,187140,rub,8421.3,rub
40876804,2025-09-15T09:01:20.352Z,3173789955662290208,cancelled,20357,rub,508.93,rub
40879481,2025-09-15T18:05:40.041Z,3174064785826494176,cancelled,4411,rub,110.28,rub
40879107,2025-09-15T16:58:12.868Z,3174031099519218944,cancelled,46164,rub,1154.1,rub
40876660,2025-09-15T08:32:51.392Z,3173774281589411232,paid,187140,rub,8421.3,rub
40878803,2025-09-15T15:45:24.828Z,3173989185823401120,paid,22082,rub,993.69,rub
40878255,2025-09-15T13:33:20.859Z,3173927412019664608,cancelled,19572,rub,0,rub
40878915,2025-09-15T16:06:43.435Z,3174002679594652352,cancelled,20193,rub,504.83,rub
40879157,2025-09-15T17:09:46.959Z,3174035271417606272,paid,70425,rub,2817,rub
40879009,2025-09-15T16:31:21.109Z,3174014725550508160,cancelled,50068,rub,1251.7,rub
40876531,2025-09-15T07:56:36.162Z,3173757611990872736,paid,11592,rub,289.8,rub
40878585,2025-09-15T14:55:15.676Z,3173965434327138976,paid,17339,rub,433.48,rub
40876257,2025-09-15T06:53:21.319Z,3173726134167171744,cancelled,22134,rub,553.35,rub
40876424,2025-09-15T07:39:04.731Z,3173749682978015488,cancelled,2190,rub,54.75,rub
40877743,2025-09-15T11:57:13.816Z,3173878609849784032,cancelled,14718,rub,367.95,rub
40876106,2025-09-15T05:57:06.024Z,3173698340821548576,paid,28966,rub,1158.64,rub
40880323,2025-09-15T23:47:40.577Z,3174237166941281280,paid,6052,rub,151.3,rub
40879808,2025-09-15T19:26:16.224Z,3174104232559596864,paid,20202,rub,505.05,rub
40880074,2025-09-15T20:51:04.954Z,3174146749581782240,cancelled,18741,rub,468.53,rub
40879225,2025-09-15T17:20:38.600Z,3174041707132830016,cancelled,28511,rub,712.78,rub
40879943,2025-09-15T20:05:58.853Z,3174124532850842784,paid,7096,rub,177.4,rub
40876050,2025-09-15T05:28:21.400Z,3173683322361101856,paid,11080,rub,277,rub
40878557,2025-09-15T14:50:47.707Z,3173967114020504608,cancelled,4731,rub,118.28,rub
40876255,2025-09-15T06:52:42.919Z,3173726207845080352,paid,36020,rub,1620.9,rub
40876303,2025-09-15T07:04:09.850Z,3173730681327798656,paid,9964,rub,448.38,rub
40877834,2025-09-15T12:14:31.303Z,3173885610747139808,paid,9483,rub,237.08,rub
40876317,2025-09-15T07:09:31.216Z,3173734244832888384,paid,14423,rub,360.58,rub
40877427,2025-09-15T10:59:39.920Z,3173849271271441120,cancelled,8430,rub,0,rub
40878100,2025-09-15T12:59:46.350Z,3173910243107754272,paid,12646,rub,316.15,rub
40878330,2025-09-15T13:56:57.601Z,3173940081546232480,paid,5081,rub,203.24,rub
40876398,2025-09-15T07:32:35.853Z,3173745642135122592,cancelled,8150,rub,0,rub
40878217,2025-09-15T13:25:33.953Z,3173923715680224096,cancelled,75623,rub,1890.58,rub
40879348,2025-09-15T17:38:30.991Z,3174049040772019456,paid,16770,rub,754.65,rub
40877175,2025-09-15T10:22:37.871Z,3173831751222172960,cancelled,19579,rub,0,rub
40877939,2025-09-15T12:34:51.942Z,3173897516656542560,paid,28882,rub,722.05,rub
40876392,2025-09-15T07:30:19.255Z,3173745039419491904,paid,5360,rub,134,rub
40880121,2025-09-15T21:08:07.293Z,3174156610703901728,paid,4672,rub,116.8,rub
40876615,2025-09-15T08:19:14.425Z,3173767379242196256,cancelled,177131,rub,4428.28,rub
40878289,2025-09-15T13:45:18.794Z,3173931142586786976,cancelled,46393,rub,1159.83,rub
40877936,2025-09-15T12:34:03.043Z,3173896382031941920,cancelled,20762,rub,519.05,rub
40878299,2025-09-15T13:48:11.319Z,3173933948701992096,paid,22517,rub,900.68,rub
40879044,2025-09-15T16:40:57.772Z,3174021181283419168,paid,50068,rub,2253.06,rub
40876526,2025-09-15T07:56:14.153Z,3173756596919060736,cancelled,12646,rub,0,rub
40877432,2025-09-15T11:01:09.407Z,3173851567124169696,cancelled,13259,rub,331.48,rub
40877865,2025-09-15T12:21:34.714Z,3173890374486450464,cancelled,5269,rub,131.73,rub
40879003,2025-09-15T16:29:04.946Z,3174016040531535744,cancelled,5683,rub,142.08,rub
40876570,2025-09-15T08:06:19.816Z,3173762294663844800,paid,6630,rub,265.2,rub
40879477,2025-09-15T18:04:51.375Z,3174064266280248192,paid,75458,rub,3395.61,rub
40878347,2025-09-15T14:02:31.157Z,3173942750447964864,paid,30780,rub,1385.1,rub
40877124,2025-09-15T10:11:17.377Z,3173826347431620800,paid,3541,rub,159.34,rub
40876861,2025-09-15T09:14:42.127Z,3173797550187879712,paid,4378,rub,197.01,rub
40880018,2025-09-15T20:27:34.975Z,3174136111000445440,paid,6288,rub,282.96,rub
40876018,2025-09-15T05:15:03.560Z,3173674496687649664,cancelled,44440,rub,1111,rub
40878382,2025-09-15T14:10:10.109Z,3173938088092025696,cancelled,22537,rub,563.43,rub
40876549,2025-09-15T08:00:03.196Z,3173760104563652448,paid,34867,rub,1569.01,rub
40876731,2025-09-15T08:47:33.662Z,3173783382323121568,paid,9401,rub,235.03,rub
40879401,2025-09-15T17:49:57.998Z,3174056398731346592,paid,360234,rub,16210.53,rub
40876803,2025-09-15T09:01:12.948Z,3173790138036506816,cancelled,16860,rub,0,rub
40878317,2025-09-15T13:54:20.153Z,3173938351828930176,cancelled,28849,rub,721.23,rub
40877943,2025-09-15T12:35:26.464Z,3173899102349398976,cancelled,9044,rub,226.1,rub
40879974,2025-09-15T20:13:34.939Z,3174128556830053696,cancelled,14366,rub,359.15,rub
40875893,2025-09-15T04:18:37.300Z,3173647403732413024,paid,31734,rub,1269.36,rub
40875925,2025-09-15T04:32:19.288Z,3173655307715336960,cancelled,4794,rub,119.85,rub
40877852,2025-09-15T12:19:33Z,3173886466568799200,cancelled,16028,rub,400.7,rub
40876734,2025-09-15T08:47:53.440Z,3173783842133755456,paid,7359,rub,183.98,rub
40880170,2025-09-15T21:25:14.480Z,3174149450782990848,cancelled,7641,rub,0,rub
40880313,2025-09-15T23:36:39.311Z,3174229492640029696,paid,6342,rub,285.39,rub
40877155,2025-09-15T10:17:37.996Z,3173827761406496160,paid,16301,rub,407.53,rub
40877439,2025-09-15T11:02:09.637Z,3173851277029556960,cancelled,16274,rub,406.85,rub
40878387,2025-09-15T14:10:46.109Z,3173946857972786336,paid,11914,rub,297.85,rub
40879429,2025-09-15T17:55:26.108Z,3174058802459445376,paid,6168,rub,277.56,rub
40875808,2025-09-15T03:32:29.178Z,3173625665258304384,cancelled,32666,rub,816.65,rub
40878973,2025-09-15T16:22:43.698Z,3174012389649950592,cancelled,122846,rub,3071.15,rub
40877692,2025-09-15T11:49:10.799Z,3173875091333796128,cancelled,16963,rub,424.08,rub
40878442,2025-09-15T14:24:19.911Z,3173950281580843712,paid,54452,rub,1361.3,rub
40879934,2025-09-15T20:03:16.582Z,3174120599683670912,paid,19579,rub,783.16,rub
40880043,2025-09-15T20:36:55.289Z,3174140234076871840,paid,11793,rub,530.68,rub
40879133,2025-09-15T17:02:57.462Z,3174025314507163776,paid,24527,rub,1103.71,rub
40877874,2025-09-15T12:23:18.143Z,3173885213847634912,cancelled,9064,rub,226.6,rub
40877293,2025-09-15T10:38:23.318Z,3173840258277044416,cancelled,10629,rub,265.73,rub
40876092,2025-09-15T05:51:49.227Z,3173693959250145952,cancelled,79777,rub,1994.43,rub
40878979,2025-09-15T16:23:54.770Z,3174013659326722176,paid,14435,rub,649.57,rub
40875954,2025-09-15T04:50:41.250Z,3173665135051529952,cancelled,3554,rub,88.85,rub
40878495,2025-09-15T14:34:23.960Z,3173958674708227552,paid,4415,rub,176.6,rub
40879194,2025-09-15T17:15:59.213Z,3174039296591447072,paid,16984,rub,424.6,rub
40877548,2025-09-15T11:27:20.829Z,3173858951459066144,paid,109764,rub,4939.38,rub
40879697,2025-09-15T19:04:37.354Z,3174092588679257248,paid,19636,rub,490.9,rub
40875964,2025-09-15T04:55:46.085Z,3173663702136642304,cancelled,15197,rub,379.93,rub
40876146,2025-09-15T06:16:13.424Z,3173707111740328192,cancelled,85696,rub,2142.4,rub
40877689,2025-09-15T11:49:06.271Z,3173874464353391552,paid,29208,rub,1314.36,rub
40875824,2025-09-15T03:42:24.266Z,3173630171332982752,cancelled,12791,rub,0,rub
40878574,2025-09-15T14:53:05.294Z,3173964768849466048,paid,52660,rub,1316.5,rub
40875764,2025-09-15T02:44:09.344Z,3173601126910958848,paid,2974,rub,133.83,rub
40876517,2025-09-15T07:53:34.663Z,3173755050965627552,paid,14716,rub,367.9,rub
40876029,2025-09-15T05:19:24.476Z,3173677942981672480,cancelled,16301,rub,407.53,rub
40879085,2025-09-15T16:55:17.698Z,3174029899258923136,cancelled,13963,rub,349.08,rub
40876725,2025-09-15T08:46:54.592Z,3173783518249541600,cancelled,130119,rub,3252.98,rub
40877366,2025-09-15T10:51:14.131Z,3173844621074624704,cancelled,54561,rub,0,rub
40876446,2025-09-15T07:43:48.164Z,3173751099336659904,paid,45277,rub,2037.46,rub
40877687,2025-09-15T11:49:00.594Z,3173875430845927712,paid,9066,rub,362.64,rub
40878799,2025-09-15T15:44:06.951Z,3173992534527693824,paid,51695,rub,2326.28,rub
40875875,2025-09-15T04:05:18.462Z,3173642212979223136,cancelled,13595,rub,339.88,rub
40879809,2025-09-15T19:26:39.048Z,3174105562617291648,cancelled,61422,rub,1535.55,rub
40877459,2025-09-15T11:07:39.355Z,3173854488314299360,paid,7938,rub,198.45,rub
40877949,2025-09-15T12:36:21.098Z,3173891763371677408,paid,12633,rub,315.83,rub
40877663,2025-09-15T11:46:09.646Z,3173873152474573120,paid,24214,rub,1089.63,rub
40879954,2025-09-15T20:08:26.891Z,3174120818391997600,cancelled,15927,rub,0,rub
40878154,2025-09-15T13:10:17.502Z,3173913014964765728,cancelled,208738,rub,9393.21,rub
40878603,2025-09-15T14:57:46.393Z,3173970283915641504,paid,4731,rub,118.28,rub
40877549,2025-09-15T11:27:35.237Z,3173863810677434688,paid,4075,rub,163,rub
40876443,2025-09-15T07:43:47.866Z,3173752028087011712,cancelled,14476,rub,361.9,rub
40876003,2025-09-15T05:03:08.196Z,3173671468198835072,cancelled,16867,rub,421.68,rub
40876961,2025-09-15T09:38:01.579Z,3173809616517711424,cancelled,6355,rub,158.88,rub
40878058,2025-09-15T12:52:03.542Z,3173906670548861792,cancelled,9891,rub,247.28,rub
40880014,2025-09-15T20:27:00.777Z,3174133747079927104,cancelled,69905,rub,1747.63,rub
40876786,2025-09-15T08:57:31.028Z,3173788207895539904,paid,53966,rub,2428.47,rub
40878298,2025-09-15T13:47:10.887Z,3173933503256368864,paid,15038,rub,676.71,rub
40877846,2025-09-15T12:17:01.995Z,3173889174758986688,cancelled,11744,rub,293.6,rub
40878814,2025-09-15T15:46:39.298Z,3173992000720507584,cancelled,10583,rub,264.58,rub
40878998,2025-09-15T16:27:53.790Z,3174015581005820032,cancelled,25870,rub,646.75,rub
40876708,2025-09-15T08:43:16.184Z,3173781171066691552,paid,3768,rub,94.2,rub
40879166,2025-09-15T17:11:32.962Z,3174036129629079680,paid,17958,rub,448.95,rub
40879245,2025-09-15T17:24:30.305Z,3174043392655835456,paid,8851,rub,398.29,rub
40876436,2025-09-15T07:42:36.993Z,3173751192231877920,cancelled,92834,rub,2320.85,rub
40878438,2025-09-15T14:22:41.398Z,3173952903389942464,cancelled,15385,rub,384.63,rub
40876335,2025-09-15T07:15:30.799Z,3173737981345384000,cancelled,18557,rub,463.93,rub
40878822,2025-09-15T15:48:39.048Z,3173984525361599488,paid,15672,rub,391.8,rub
40878971,2025-09-15T16:21:46.449Z,3174012193559535776,paid,16301,rub,407.53,rub
40879584,2025-09-15T18:35:09.384Z,3174077621479409792,cancelled,15132,rub,378.3,rub
40880293,2025-09-15T23:14:27.767Z,3174220709859778176,cancelled,44384,rub,1109.6,rub
40879136,2025-09-15T17:04:34.769Z,3174033691454453472,paid,24527,rub,1103.71,rub
40877656,2025-09-15T11:45:09.427Z,3173872944410433248,paid,57556,rub,2590.02,rub
40879433,2025-09-15T17:56:31.867Z,3174056852988889216,cancelled,33870,rub,846.75,rub
40876594,2025-09-15T08:10:37.568Z,3173762633940868384,paid,14467,rub,361.68,rub
40877494,2025-09-15T11:12:36.457Z,3173855110383279392,paid,36278,rub,906.95,rub
40878088,2025-09-15T12:56:55.925Z,3173907442552456032,paid,4731,rub,118.28,rub
40878545,2025-09-15T14:48:12.178Z,3173965361975394976,paid,91248,rub,2281.2,rub
40877749,2025-09-15T11:59:08.186Z,3173879300661537088,cancelled,9064,rub,226.6,rub
40878852,2025-09-15T15:55:03.946Z,3173999104016255104,paid,6308,rub,157.7,rub
40876642,2025-09-15T08:29:24.328Z,3173774039835533280,paid,6843,rub,307.94,rub
40878553,2025-09-15T14:49:20.273Z,3173965888763642912,paid,14011,rub,350.28,rub
40876645,2025-09-15T08:30:16.730Z,3173774724692463008,cancelled,177131,rub,4428.28,rub
40876566,2025-09-15T08:05:15.920Z,3173762291330852832,cancelled,6319,rub,157.98,rub
40875886,2025-09-15T04:15:10.497Z,3173646660769799904,paid,14914,rub,671.13,rub
40878605,2025-09-15T14:57:51.510Z,3173970491516871840,cancelled,76886,rub,1922.15,rub
40876372,2025-09-15T07:23:41.716Z,3173742057733255840,cancelled,5848,rub,0,rub
40879514,2025-09-15T18:13:58.098Z,3174067455435912448,paid,76578,rub,3446.01,rub
40878038,2025-09-15T12:49:10.879Z,3173906105743873760,paid,11457,rub,286.43,rub
40876710,2025-09-15T08:43:35.234Z,3173761939646039616,paid,108486,rub,4881.87,rub
40876534,2025-09-15T07:57:08.042Z,3173755683534771136,cancelled,94005,rub,2350.13,rub
40876840,2025-09-15T09:08:26.022Z,3173794258950811840,cancelled,14421,rub,360.53,rub
