Номера заказа,,Дата сделки,Вид операции,Вид возврата / обмена,Лид,АК,Тип,Классификация направлений,Price,CPA,"CPA, руб."
40863663,11-09-2025,SALE,,d1,ТК,Регулярка,RT,"31,428.00",0.045,"1,414.26",
40860916,11-09-2025,SALE,,d1,ТК,Регулярка,OW,"67,214.00",0.045,"3,024.63",
40860187,11-09-2025,SALE,,d1,ХИ,Чартер,OW,"32,056.00",0.04,"1,282.24",
40842907,08-09-2025,SALE,,d1,СУ,Чартер,OW,"23,777.00",0.025,594.43,
40877246,15-09-2025,SALE,,d1,ТК,Регулярка,RT,"31,582.00",0.045,"1,421.19",
40851968,09-09-2025,SALE,,d1,CA,Регулярка,RT,"75,042.00",0.045,"3,376.89",
40838397,06-09-2025,SALE,,d1,СУ,Чартер,OW,"13,158.00",0.025,328.95,
40836729,06-09-2025,SALE,,d1,W6,Регулярка,OW,"16,307.00",0.045,733.82,
40848895,09-09-2025,SALE,,d1,PC,Регулярка,OW,"29,298.00",0.045,"1,318.41",
40846294,08-09-2025,SALE,,d1,AT,Регулярка,OW,"54,488.00",0.045,"2,451.96",
40843192,08-09-2025,SALE,,d1,HX,Регулярка,OW,"12,367.00",0.045,556.52,
40850685,09-09-2025,SALE,,d1,VJ,Регулярка,OW,"11,296.00",0.045,508.32,
40833702,05-09-2025,SALE,,d1,HX,Регулярка,OW,"12,266.00",0.045,551.97,
40837058,06-09-2025,SALE,,d1,G3,Регулярка,OW,"21,164.00",0.045,952.38,
40843296,08-09-2025,SALE,,d1,СУ,Чартер,OW,"24,098.00",0.025,602.45,
40835244,05-09-2025,SALE,,d1,СУ,Чартер,OW,"13,131.00",0.025,328.28,
40835404,05-09-2025,SALE,,d1,СУ,Чартер,OW,"13,131.00",0.025,328.28,
40873387,14-09-2025,SALE,,d1,СУ,Чартер,OW,"12,574.00",0.04,502.96,
40874463,14-09-2025,SALE,,d1,СУ,Чартер,OW,"24,245.00",0.025,606.13,
40824239,03-09-2025,SALE,,d1,ET,Регулярка,RT,"78,239.00",0.045,"3,520.76",
40866782,12-09-2025,SALE,,d1,ТК,Регулярка,RT,"32,263.00",0.045,"1,451.84",
40819683,02-09-2025,SALE,,d1,УР,Чартер,OW,"18,072.00",0.04,722.88,
40837057,06-09-2025,SALE,,d1,ТК,Чартер,OW,"17,599.00",0.045,791.96,
40852602,09-09-2025,SALE,,d1,СУ,Чартер,OW,"13,342.00",0.025,333.55,
40879122,15-09-2025,SALE,,d1,ЕО,Чартер,OW,"35,600.00",0.04,"1,424.00",
40864283,12-09-2025,SALE,,d1,UA,Регулярка,OW,"46,857.00",0.045,"2,108.57",
40821920,02-09-2025,SALE,,d1,ТК,Чартер,OW,"18,179.00",0.045,818.06,
40827774,04-09-2025,SALE,,d1,КЛ,Чартер,OW,"17,381.78",0.04,695.27,
40878080,15-09-2025,SALE,,d1,ТК,Чартер,OW,"14,943.00",0.045,672.44,
40826963,03-09-2025,SALE,,d1,СУ,Чартер,OW,"24,703.00",0.025,617.58,
40843323,08-09-2025,SALE,,d1,2S,Чартер,OW,"31,113.00",0.045,"1,400.09",
40844924,08-09-2025,SALE,,d1,2S,Чартер,OW,"31,113.00",0.045,"1,400.09",
40874622,14-09-2025,SALE,,d1,СУ,Чартер,OW,"13,686.00",0.025,342.15,
40825636,03-09-2025,SALE,,d1,TP,Регулярка,OW,"33,277.00",0.045,"1,497.47",
40879618,15-09-2025,SALE,,d1,WY,Регулярка,RT,"71,086.00",0.045,"3,198.87",
40855584,10-09-2025,SALE,,d1,СУ,Чартер,OW,"13,038.00",0.025,325.95,
40828653,04-09-2025,SALE,,d1,WN,Регулярка,OW,"16,762.00",0.045,754.29,
40847456,08-09-2025,SALE,,d1,ТК,Регулярка,OW,"18,375.00",0.045,826.88,
40869751,13-09-2025,SALE,,d1,9C,Регулярка,OW,"33,676.00",0.045,"1,515.42",
40842649,07-09-2025,SALE,,d1,СУ,Чартер,OW,"9,866.00",0.025,246.65,
40825947,03-09-2025,SALE,,d1,ТК,Регулярка,RT,"33,093.00",0.045,"1,489.19",
40818341,02-09-2025,SALE,,d1,VF,Регулярка,OW,"11,908.00",0.045,535.86,
40845975,08-09-2025,SALE,,d1,ТК,Регулярка,RT,"33,645.00",0.045,"1,514.03",
40841038,07-09-2025,SALE,,d1,PC,Регулярка,OW,"30,498.00",0.045,"1,372.41",
40874293,14-09-2025,SALE,,d1,СУ,Чартер,OW,"13,764.00",0.025,344.10,
40875044,14-09-2025,SALE,,d1,СУ,Чартер,OW,"25,371.00",0.025,634.28,
40875036,14-09-2025,SALE,,d1,СУ,Чартер,OW,"13,764.00",0.025,344.10,
40845542,08-09-2025,SALE,,d1,5J,Регулярка,OW,"12,217.00",0.045,549.77,
40862401,11-09-2025,SALE,,d1,SL,Регулярка,OW,"31,431.00",0.045,"1,414.40",
40877381,15-09-2025,SALE,,d1,S4,Регулярка,OW,"39,898.00",0.045,"1,795.41",
40845962,08-09-2025,SALE,,d1,PC,Регулярка,OW,"27,103.00",0.045,"1,219.64",
40823706,03-09-2025,SALE,,d1,HU,Регулярка,RT,"74,832.00",0.045,"3,367.44",
40814376,01-09-2025,SALE,,d1,ХИ,Чартер,OW,"34,362.00",0.04,"1,374.48",
40814971,01-09-2025,SALE,,d1,ХИ,Чартер,OW,"34,362.00",0.04,"1,374.48",
40848900,09-09-2025,SALE,,d1,ТК,Регулярка,OW,"34,437.00",0.045,"1,549.67",
40854561,10-09-2025,SALE,,d1,ET,Регулярка,RT,"88,182.00",0.045,"3,968.19",
40823729,03-09-2025,SALE,,d1,PC,Регулярка,OW,"34,576.00",0.045,"1,555.92",
40826625,03-09-2025,SALE,,d1,СУ,Чартер,OW,"25,754.50",0.025,643.86,
40831015,04-09-2025,SALE,,d1,СУ,Чартер,OW,"25,812.00",0.025,645.30,
40844564,08-09-2025,SALE,,d1,СУ,Чартер,OW,"16,589.00",0.025,414.73,
40828155,04-09-2025,SALE,,d1,G9,Чартер,OW,"28,787.05",0.045,"1,295.42",
40854218,10-09-2025,SALE,,d1,СУ,Чартер,OW,"26,471.00",0.025,661.78,
40860935,11-09-2025,SALE,,d1,2S,Чартер,OW,"16,485.00",0.045,741.83,
40853536,09-09-2025,SALE,,d1,3F,Регулярка,RT,"26,047.00",0.025,651.18,
40820751,02-09-2025,SALE,,d1,JD,Регулярка,OW,"100,897.00",0.045,"4,540.37",
40816023,01-09-2025,SALE,,d1,СУ,Чартер,OW,"17,429.00",0.025,435.73,
40826179,03-09-2025,SALE,,d1,ТК,Регулярка,RT,"34,722.00",0.045,"1,562.49",
40863283,11-09-2025,SALE,,d1,PC,Регулярка,OW,"39,329.00",0.045,"1,769.81",
40855163,10-09-2025,SALE,,d1,JU,Регулярка,OW,"44,332.00",0.045,"1,994.94",
40825417,03-09-2025,SALE,,d1,ТК,Чартер,OW,"35,808.32",0.045,"1,611.37",
40841803,07-09-2025,SALE,,d1,J9,Чартер,OW,"35,381.00",0.045,"1,592.15",
40832496,05-09-2025,SALE,,d1,EK,Регулярка,RT,"86,697.00",0.045,"3,901.37",
40834206,05-09-2025,SALE,,d1,СУ,Чартер,OW,"24,924.00",0.025,623.10,
40838724,06-09-2025,SALE,,d1,СУ,Чартер,OW,"14,380.00",0.025,359.50,
40869829,13-09-2025,SALE,,d1,СУ,Чартер,OW,"13,345.00",0.025,333.63,
40862147,11-09-2025,SALE,,d1,ET,Регулярка,RT,"91,722.00",0.045,"4,127.49",
40861902,11-09-2025,SALE,,d1,C6,Чартер,OW,"29,544.00",0.045,"1,329.48",
40848881,09-09-2025,SALE,,d1,ТК,Чартер,OW,"14,815.00",0.045,666.68,
40847642,09-09-2025,SALE,,d1,UJ,Чартер,OW,"20,785.40",0.045,935.34,
40822022,02-09-2025,SALE,,d1,ТК,Регулярка,OW,"21,108.00",0.045,949.86,
40824127,03-09-2025,SALE,,d1,3F,Регулярка,OW,"18,449.00",0.025,461.23,
40851114,09-09-2025,SALE,,d1,СУ,Чартер,OW,"14,123.60",0.025,353.09,
40872340,14-09-2025,SALE,,d1,4O,Регулярка,OW,"18,308.00",0.045,823.86,
40858574,10-09-2025,SALE,,d1,4O,Регулярка,OW,"36,089.00",0.045,"1,624.01",
40852418,09-09-2025,SALE,,d1,WN,Регулярка,OW,"10,068.00",0.045,453.06,
40875590,15-09-2025,SALE,,d1,CA,Регулярка,OW,"23,338.00",0.045,"1,050.21",
40842150,07-09-2025,SALE,,d1,E9,Регулярка,OW,"42,121.00",0.045,"1,895.45",
40831140,04-09-2025,SALE,,d1,6E,Регулярка,RT,"12,909.00",0.045,580.91,
40816432,01-09-2025,SALE,,d1,ТК,Регулярка,RT,"36,298.00",0.045,"1,633.41",
40843767,08-09-2025,SALE,,d1,FR,Регулярка,OW,"12,204.00",0.045,549.18,
40843356,08-09-2025,SALE,,d1,4V,Чартер,OW,"14,407.00",0.04,576.28,
40821921,02-09-2025,SALE,,d1,AZ,Регулярка,OW,"55,344.00",0.045,"2,490.48",
40860739,11-09-2025,SALE,,d1,VY,Регулярка,OW,"37,057.00",0.045,"1,667.57",
40826960,03-09-2025,SALE,,d1,"ID,IU",Регулярка,RT,"36,873.00",0.045,"1,659.29",
40830080,04-09-2025,SALE,,d1,СУ,Чартер,OW,"8,148.00",0.025,203.70,
40840662,07-09-2025,SALE,,d1,JU,Регулярка,OW,"46,842.00",0.045,"2,107.89",
40873212,14-09-2025,SALE,,d1,QF,Регулярка,OW,"42,973.00",0.045,"1,933.79",
40838455,06-09-2025,SALE,,d1,JU,Регулярка,OW,"46,937.00",0.045,"2,112.17",
40843517,08-09-2025,SALE,,d1,SJ,Регулярка,OW,"13,226.00",0.045,595.17,
40842121,07-09-2025,SALE,,d1,ТК,Регулярка,RT,"98,054.00",0.045,"4,412.43",
40873595,14-09-2025,SALE,,d1,DV,Регулярка,RT,"32,974.00",0.025,824.35,
40830011,04-09-2025,SALE,,d1,BA,Регулярка,OW,"25,861.00",0.045,"1,163.75",
40838076,06-09-2025,SALE,,d1,PC,Регулярка,OW,"43,116.00",0.045,"1,940.22",
40850692,09-09-2025,SALE,,d1,JU,Регулярка,OW,"47,372.00",0.045,"2,131.74",
40836152,06-09-2025,SALE,,d1,2S,Чартер,OW,"18,738.00",0.045,843.21,
40850881,09-09-2025,SALE,,d1,MU,Регулярка,RT,"204,701.00",0.045,"9,211.55",
40874342,14-09-2025,SALE,,d1,В2,Чартер,OW,"41,153.00",0.04,"1,646.12",
40818453,02-09-2025,SALE,,d1,СУ,Чартер,OW,"15,251.34",0.025,381.28,
40822401,02-09-2025,SALE,,d1,СУ,Чартер,OW,"15,602.00",0.025,390.05,
40874005,14-09-2025,SALE,,d1,AM,Регулярка,RT,"47,594.00",0.045,"2,141.73",
40876626,15-09-2025,SALE,,d1,4O,Регулярка,OW,"19,271.00",0.045,867.20,
40862980,11-09-2025,SALE,,d1,C6,Чартер,OW,"31,898.00",0.045,"1,435.41",
40820627,02-09-2025,SALE,,d1,J9,Чартер,OW,"20,233.00",0.045,910.49,
40858263,10-09-2025,SALE,,d1,ТК,Чартер,RT,"39,240.24",0.045,"1,765.81",
40839764,07-09-2025,SALE,,d1,СУ,Чартер,OW,"9,072.00",0.025,226.80,
40827494,04-09-2025,SALE,,d1,СУ,Чартер,OW,"11,278.00",0.025,281.95,
40836692,06-09-2025,SALE,,d1,2S,Чартер,OW,"13,607.00",0.045,612.32,
40857921,10-09-2025,SALE,,d1,ТК,Регулярка,OW,"26,499.00",0.045,"1,192.46",
40847718,09-09-2025,SALE,,d1,СУ,Чартер,OW,"15,127.00",0.04,605.08,
40850114,09-09-2025,SALE,,d1,ТК,Регулярка,RT,"38,686.00",0.045,"1,740.87",
40851056,09-09-2025,SALE,,d1,ТК,Регулярка,OW,"38,983.00",0.045,"1,754.24",
40869286,13-09-2025,SALE,,d1,СУ,Чартер,OW,"14,678.00",0.025,366.95,
40857014,10-09-2025,SALE,,d1,"5Z,EK",Регулярка,OW,"70,565.00",0.045,"3,175.43",
40865418,12-09-2025,SALE,,d1,J9,Чартер,OW,"39,221.00",0.045,"1,764.95",
40825631,03-09-2025,SALE,,d1,2S,Чартер,OW,"13,763.00",0.045,619.34,
40846716,08-09-2025,SALE,,d1,MU,Регулярка,RT,"96,263.00",0.045,"4,331.84",
40850752,09-09-2025,SALE,,d1,СУ,Чартер,OW,"28,178.00",0.025,704.45,
40854261,10-09-2025,SALE,,d1,VZ,Регулярка,RT,"19,797.00",0.045,890.87,
40815061,01-09-2025,SALE,,d1,CA,Регулярка,OW,"31,155.00",0.045,"1,401.98",
40847051,08-09-2025,SALE,,d1,СУ,Чартер,OW,"30,002.00",0.025,750.05,
40823667,03-09-2025,SALE,,d1,ТК,Чартер,OW,"41,154.68",0.045,"1,851.96",
40861365,11-09-2025,SALE,,d1,"DY,WF",Регулярка,OW,"35,160.00",0.045,"1,582.20",
40817684,01-09-2025,SALE,,d1,FR,Регулярка,OW,"10,029.00",0.045,451.31,
40818660,02-09-2025,SALE,,d1,СУ,Чартер,OW,"30,690.00",0.025,767.25,
40853681,10-09-2025,SALE,,d1,ТК,Регулярка,RT,"20,347.00",0.045,915.62,
40875051,15-09-2025,SALE,,d1,FR,Регулярка,OW,"14,633.00",0.045,658.49,
40814275,01-09-2025,SALE,,d1,СУ,Чартер,OW,"30,716.00",0.025,767.90,
40831552,05-09-2025,SALE,,d1,СУ,Чартер,OW,"31,025.00",0.025,775.63,
40821548,02-09-2025,SALE,,d1,СУ,Чартер,OW,"19,962.00",0.025,499.05,
40836962,06-09-2025,SALE,,d1,СУ,Чартер,OW,"30,486.00",0.025,762.15,
40844052,08-09-2025,SALE,,d1,J9,Чартер,OW,"40,992.00",0.045,"1,844.64",
40879477,15-09-2025,SALE,,d1,FR,Регулярка,RT,"40,336.00",0.045,"1,815.12",
40848556,09-09-2025,SALE,,d1,СУ,Чартер,OW,"29,506.00",0.025,737.65,
40861257,11-09-2025,SALE,,d1,2S,Чартер,OW,"19,548.00",0.045,879.66,
40832620,05-09-2025,SALE,,d1,W5,Регулярка,RT,"33,816.69",0.045,"1,521.75",
40870800,13-09-2025,SALE,,d1,LA,Регулярка,RT,"55,450.00",0.045,"2,495.25",
40830325,04-09-2025,SALE,,d1,ТК,Регулярка,RT,"40,750.00",0.045,"1,833.75",
40851774,09-09-2025,SALE,,d1,JU,Регулярка,OW,"69,613.00",0.045,"3,132.59",
40863019,11-09-2025,SALE,,d1,FZ,Чартер,RT,"51,667.00",0.045,"2,325.02",
40847425,09-09-2025,SALE,,d1,VF,Регулярка,RT,"72,759.00",0.045,"3,274.16",
40842491,08-09-2025,SALE,,d1,ТК,Регулярка,OW,"23,413.00",0.045,"1,053.59",
40874548,14-09-2025,SALE,,d1,PC,Регулярка,OW,"21,668.00",0.045,975.06,
40858190,10-09-2025,SALE,,d1,W5,Регулярка,RT,"38,060.90",0.045,"1,712.74",
40818452,02-09-2025,SALE,,d1,PG,Регулярка,OW,"61,806.00",0.045,"2,781.27",
40866229,12-09-2025,SALE,,d1,MU,Регулярка,RT,"213,234.00",0.045,"9,595.53",
40825025,03-09-2025,SALE,,d1,C6,Чартер,OW,"20,031.00",0.045,901.40,
40833620,05-09-2025,SALE,,d1,W5,Регулярка,RT,"48,341.98",0.045,"2,175.39",
40818277,01-09-2025,SALE,,d1,AT,Регулярка,RT,"168,798.00",0.045,"7,595.91",
40851303,09-09-2025,SALE,,d1,ТК,Чартер,OW,"42,547.15",0.045,"1,914.62",
40838226,06-09-2025,SALE,,d1,JU,Регулярка,OW,"53,678.00",0.045,"2,415.51",
40862593,11-09-2025,SALE,,d1,VA,Регулярка,RT,"41,801.00",0.045,"1,881.05",
40860669,11-09-2025,SALE,,d1,ИН,Чартер,OW,"19,088.00",0.04,763.52,
40875544,15-09-2025,SALE,,d1,СУ,Чартер,OW,"32,263.00",0.025,806.58,
40830525,04-09-2025,SALE,,d1,СУ,Чартер,OW,"32,008.00",0.025,800.20,
40869378,13-09-2025,SALE,,d1,W5,Регулярка,OW,"20,128.31",0.045,905.77,
40865714,12-09-2025,SALE,,d1,С7,Чартер,OW,"42,474.00",0.04,"1,698.96",
40845627,08-09-2025,SALE,,d1,MU,Регулярка,RT,"178,989.00",0.045,"8,054.51",
40877682,15-09-2025,SALE,,d1,СУ,Чартер,OW,"59,137.00",0.025,"1,478.43",
40825283,03-09-2025,SALE,,d1,СУ,Чартер,OW,"20,743.00",0.025,518.58,
40849271,09-09-2025,SALE,,d1,9C,Регулярка,RT,"15,855.00",0.045,713.48,
40879169,15-09-2025,SALE,,d1,СУ,Чартер,OW,"32,327.00",0.025,808.18,
40858128,10-09-2025,SALE,,d1,W5,Регулярка,RT,"31,363.90",0.045,"1,411.38",
40817891,01-09-2025,SALE,,d1,СУ,Чартер,OW,"33,209.00",0.025,830.23,
40862002,11-09-2025,SALE,,d1,3F,Регулярка,RT,"62,734.00",0.025,"1,568.35",
40846603,08-09-2025,SALE,,d1,C6,Чартер,OW,"21,187.00",0.045,953.42,
40835697,06-09-2025,SALE,,d1,PC,Регулярка,OW,"14,316.00",0.045,644.22,
40874214,14-09-2025,SALE,,d1,СУ,Чартер,OW,"33,483.00",0.025,837.08,
40823601,03-09-2025,SALE,,d1,5J,Регулярка,OW,"12,553.00",0.045,564.89,
40874678,14-09-2025,SALE,,d1,MU,Регулярка,OW,"138,061.00",0.045,"6,212.75",
40823387,03-09-2025,SALE,,d1,BA,Регулярка,OW,"29,086.00",0.045,"1,308.87",
40819249,02-09-2025,SALE,,d1,PC,Чартер,OW,"44,200.77",0.045,"1,989.03",
40850209,09-09-2025,SALE,,d1,QR,Регулярка,RT,"57,936.00",0.045,"2,607.12",
40841580,07-09-2025,SALE,,d1,G9,Чартер,RT,"45,825.90",0.045,"2,062.17",
40862680,11-09-2025,SALE,,d1,CA,Регулярка,OW,"63,481.00",0.045,"2,856.65",
40856774,10-09-2025,SALE,,d1,QR,Регулярка,RT,"95,279.00",0.045,"4,287.56",
40820317,02-09-2025,SALE,,d1,VJ,Регулярка,RT,"23,978.00",0.045,"1,079.01",
40879493,15-09-2025,SALE,,d1,ТК,Регулярка,RT,"43,658.00",0.045,"1,964.61",
40870350,13-09-2025,SALE,,d1,AT,Регулярка,OW,"89,080.00",0.045,"4,008.60",
40824886,03-09-2025,SALE,,d1,KL,Регулярка,RT,"58,239.00",0.045,"2,620.76",
40879371,15-09-2025,SALE,,d1,CI,Регулярка,OW,"58,890.00",0.045,"2,650.05",
40830113,04-09-2025,SALE,,d1,СУ,Чартер,OW,"30,831.00",0.025,770.78,
40837020,06-09-2025,SALE,,d1,VJ,Регулярка,RT,"16,527.00",0.045,743.72,
40827032,03-09-2025,SALE,,d1,EY,Регулярка,RT,"68,314.00",0.045,"3,074.13",
40824530,03-09-2025,SALE,,d1,ИН,Чартер,OW,"40,766.00",0.04,"1,630.64",
40861910,11-09-2025,SALE,,d1,PC,Регулярка,RT,"50,262.00",0.045,"2,261.79",
40835380,05-09-2025,SALE,,d1,СУ,Чартер,OW,"34,646.00",0.025,866.15,
40818406,02-09-2025,SALE,,d1,B6,Регулярка,RT,"25,151.00",0.045,"1,131.80",
40847174,09-09-2025,SALE,,d1,KC,Регулярка,OW,"25,788.00",0.025,644.70,
40837835,06-09-2025,SALE,,d1,СУ,Чартер,OW,"18,684.66",0.025,467.12,
40822148,02-09-2025,SALE,,d1,ТК,Регулярка,OW,"26,363.00",0.045,"1,186.34",
40851140,09-09-2025,SALE,,d1,C6,Чартер,OW,"13,428.00",0.045,604.26,
40847514,08-09-2025,SALE,,d1,СУ,Чартер,OW,"19,105.00",0.025,477.63,
40850648,09-09-2025,SALE,,d1,C6,Чартер,OW,"22,427.00",0.045,"1,009.22",
40849827,09-09-2025,SALE,,d1,QR,Регулярка,OW,"75,857.00",0.045,"3,413.57",
40865519,12-09-2025,SALE,,d1,PC,Регулярка,OW,"35,147.00",0.045,"1,581.62",
40839708,07-09-2025,SALE,,d1,XQ,Регулярка,OW,"29,776.00",0.045,"1,339.92",
40863722,11-09-2025,SALE,,d1,PC,Регулярка,OW,"27,732.00",0.045,"1,247.94",
40835111,05-09-2025,SALE,,d1,JU,Регулярка,OW,"59,725.00",0.045,"2,687.63",
40840769,07-09-2025,SALE,,d1,"IB,W4",Регулярка,RT,"24,640.00",0.045,"1,108.80",
40839966,08-09-2025,SALE,,d1,ТК,Регулярка,RT,"46,681.00",0.045,"2,100.65",
40865115,12-09-2025,SALE,,d1,PC,Регулярка,OW,"36,771.00",0.045,"1,654.70",
40840365,07-09-2025,SALE,,d1,2S,Чартер,OW,"16,712.00",0.045,752.04,
40873178,14-09-2025,SALE,,d1,G9,Чартер,RT,"47,623.11",0.045,"2,143.04",
40857025,10-09-2025,SALE,,d1,C6,Чартер,OW,"24,544.00",0.045,"1,104.48",
40833381,05-09-2025,SALE,,d1,УР,Чартер,OW,"19,170.60",0.04,766.82,
40845526,08-09-2025,SALE,,d1,QR,Регулярка,RT,"94,645.00",0.045,"4,259.03",
40822283,02-09-2025,SALE,,d1,СУ,Чартер,OW,"14,054.00",0.025,351.35,
40873581,14-09-2025,SALE,,d1,XC,Чартер,OW,"18,817.00",0.045,846.77,
40821502,02-09-2025,SALE,,d1,ТК,Чартер,OW,"18,236.00",0.045,820.62,
40826316,03-09-2025,SALE,,d1,СУ,Чартер,OW,"36,024.00",0.025,900.60,
40861015,11-09-2025,SALE,,d1,PC,Регулярка,OW,"19,746.00",0.045,888.57,
40852155,09-09-2025,SALE,,d1,ТК,Чартер,OW,"41,204.00",0.045,"1,854.18",
40871685,13-09-2025,SALE,,d1,СУ,Чартер,OW,"36,565.00",0.025,914.13,
40853714,09-09-2025,SALE,,d1,OS,Регулярка,RT,"93,440.00",0.045,"4,204.80",
40814818,01-09-2025,SALE,,d1,EY,Регулярка,RT,"53,867.00",0.045,"2,424.02",
40873025,14-09-2025,SALE,,d1,ТК,Чартер,OW,"15,728.00",0.045,707.76,
40856685,10-09-2025,SALE,,d1,UJ,Чартер,OW,"19,250.62",0.045,866.28,
40856752,10-09-2025,SALE,,d1,ТК,Чартер,OW,"15,780.00",0.045,710.10,
40847131,08-09-2025,SALE,,d1,СУ,Чартер,OW,"14,266.00",0.025,356.65,
40840489,07-09-2025,SALE,,d1,СУ,Чартер,OW,"37,347.00",0.025,933.68,
40879921,15-09-2025,SALE,,d1,СУ,Чартер,OW,"36,637.00",0.025,915.93,
40841683,07-09-2025,SALE,,d1,AZ,Регулярка,OW,"71,113.00",0.045,"3,200.09",
40867053,12-09-2025,SALE,,d1,UA,Регулярка,RT,"80,016.00",0.045,"3,600.72",
40839092,06-09-2025,SALE,,d1,4O,Регулярка,OW,"26,386.00",0.045,"1,187.37",
40825016,03-09-2025,SALE,,d1,ТК,Чартер,OW,"26,542.84",0.045,"1,194.43",
40831402,05-09-2025,SALE,,d1,J9,Чартер,OW,"26,352.00",0.045,"1,185.84",
40857087,10-09-2025,SALE,,d1,СУ,Чартер,OW,"24,502.00",0.025,612.55,
40833416,05-09-2025,SALE,,d1,LX,Регулярка,OW,"55,677.00",0.045,"2,505.47",
40815000,01-09-2025,SALE,,d1,СУ,Чартер,OW,"34,586.00",0.025,864.65,
40837172,06-09-2025,SALE,,d1,СУ,Чартер,OW,"38,384.00",0.025,959.60,
40840298,07-09-2025,SALE,,d1,JU,Регулярка,OW,"64,497.00",0.045,"2,902.37",
40843199,08-09-2025,SALE,,d1,JU,Регулярка,OW,"64,497.00",0.045,"2,902.37",
40821267,02-09-2025,SALE,,d1,СУ,Чартер,OW,"24,800.00",0.025,620.00,
40867212,12-09-2025,SALE,,d1,"4S,NE",Чартер,RT,"50,908.67",0.04,"2,036.35",
40841905,07-09-2025,SALE,,d1,С7,Чартер,OW,"50,496.00",0.04,"2,019.84",
40829086,04-09-2025,SALE,,d1,KQ,Регулярка,OW,"56,944.00",0.045,"2,562.48",
40834048,05-09-2025,SALE,,d1,CA,Регулярка,OW,"35,420.00",0.045,"1,593.90",
40845718,08-09-2025,SALE,,d1,ХИ,Чартер,OW,"27,932.00",0.04,"1,117.28",
40858150,10-09-2025,SALE,,d1,ТК,Регулярка,OW,"50,617.00",0.045,"2,277.77",
40838060,06-09-2025,SALE,,d1,"2S,ТК",Чартер,RT,"27,528.36",0.045,"1,238.78",
40853850,10-09-2025,SALE,,d1,ТК,Регулярка,OW,"60,176.00",0.045,"2,707.92",
40858495,10-09-2025,SALE,,d1,G9,Чартер,RT,"51,827.99",0.045,"2,332.26",
40824843,03-09-2025,SALE,,d1,JD,Регулярка,RT,"111,273.00",0.045,"5,007.29",
40859035,11-09-2025,SALE,,d1,C6,Чартер,OW,"20,958.00",0.045,943.11,
40820633,02-09-2025,SALE,,d1,VJ,Регулярка,RT,"26,897.00",0.045,"1,210.37",
40857891,10-09-2025,SALE,,d1,ИН,Чартер,OW,"27,980.00",0.04,"1,119.20",
40873803,14-09-2025,SALE,,d1,JU,Регулярка,OW,"66,978.00",0.045,"3,014.01",
40847278,08-09-2025,SALE,,d1,J9,Чартер,OW,"27,887.00",0.045,"1,254.92",
40862362,11-09-2025,SALE,,d1,ТК,Регулярка,OW,"19,883.00",0.045,894.74,
40839273,06-09-2025,SALE,,d1,JU,Регулярка,OW,"67,496.00",0.045,"3,037.32",
40848985,09-09-2025,SALE,,d1,LX,Регулярка,OW,"59,083.00",0.045,"2,658.74",
40869974,13-09-2025,SALE,,d1,G9,Чартер,RT,"54,938.40",0.045,"2,472.23",
40822131,02-09-2025,SALE,,d1,ТК,Регулярка,OW,"34,008.00",0.045,"1,530.36",
40852169,09-09-2025,SALE,,d1,JU,Регулярка,OW,"68,395.00",0.045,"3,077.78",
40827925,04-09-2025,SALE,,d1,VZ,Регулярка,RT,"28,126.00",0.045,"1,265.67",
40867875,12-09-2025,SALE,,d1,ТК,Чартер,OW,"17,315.00",0.045,779.18,
40827135,03-09-2025,SALE,,d1,УР,Чартер,OW,"19,533.00",0.04,781.32,
40835374,05-09-2025,SALE,,d1,ИН,Чартер,OW,"19,704.75",0.04,788.19,
40866416,12-09-2025,SALE,,d1,СУ,Чартер,OW,"38,736.00",0.025,968.40,
40876695,15-09-2025,SALE,,d1,BC,Регулярка,RT,"28,431.00",0.045,"1,279.40",
40829149,04-09-2025,SALE,,d1,СУ,Чартер,OW,"26,078.00",0.025,651.95,
40834563,05-09-2025,SALE,,d1,MU,Регулярка,OW,"40,951.00",0.045,"1,842.80",
40857557,10-09-2025,SALE,,d1,QR,Регулярка,OW,"34,454.00",0.045,"1,550.43",
40849030,09-09-2025,SALE,,d1,ТК,Регулярка,RT,"135,656.00",0.045,"6,104.52",
40826282,03-09-2025,SALE,,d1,СУ,Чартер,OW,"41,171.00",0.025,"1,029.28",
40838045,06-09-2025,SALE,,d1,JU,Регулярка,OW,"70,604.00",0.045,"3,177.18",
40878348,15-09-2025,SALE,,d1,ТК,Регулярка,RT,"28,655.00",0.045,"1,289.48",
